sub,NTrials,iTrial,correct_response,response,bars1,bars2,bars3,bars4,bars5,weights1,weights2,weights3,weights4,weights5,condition,RT
6,100,1,59.33333333333333,47.0,54.0,54.0,95.0,69.0,14.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,20084.540000068955
6,100,2,35.33333333333333,45.0,16.0,35.0,62.0,6.0,38.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,4376.589999999851
6,100,3,84.66666666666666,77.0,32.0,68.0,89.0,98.0,67.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5747.875000000931
6,100,4,41.66666666666666,49.0,51.0,39.0,66.0,31.0,28.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5513.06500006467
6,100,5,54.0,57.0,13.0,53.0,42.0,47.0,73.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,4355.545000056736
6,100,6,49.66666666666666,56.0,52.0,11.0,40.0,65.0,44.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,3331.535000004805
6,100,7,55.66666666666666,58.0,7.0,64.0,66.0,56.0,45.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,3219.020000076853
6,100,8,36.99999999999999,30.0,29.0,25.0,77.0,23.0,11.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5920.545000000857
6,100,9,32.33333333333333,28.0,26.0,97.0,8.0,22.0,67.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5745.3049999894565
6,100,10,76.33333333333333,72.0,99.0,71.0,73.0,58.0,98.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,9282.84999995958
6,100,11,20.666666666666664,33.0,52.0,89.0,8.0,30.0,24.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,4572.939999983646
6,100,12,33.0,41.0,1.0,40.0,16.0,62.0,21.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5503.900000010616
6,100,13,51.99999999999999,48.0,78.0,55.0,99.0,46.0,11.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5257.564999978058
6,100,14,88.33333333333331,81.0,31.0,81.0,84.0,92.0,89.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,6785.249999957159
6,100,15,49.33333333333333,65.0,67.0,90.0,89.0,48.0,11.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,6256.499999901279
6,100,16,29.33333333333333,21.0,9.0,56.0,31.0,12.0,45.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,4512.709999922663
6,100,17,76.66666666666666,67.0,7.0,34.0,77.0,80.0,73.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5380.695000058039
6,100,18,57.0,70.0,74.0,71.0,44.0,52.0,75.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,7551.494999905117
6,100,19,40.0,88.0,54.0,7.0,1.0,99.0,20.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,3978.6050000693654
6,100,20,51.33333333333333,40.0,44.0,29.0,53.0,20.0,81.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5813.564999960363
6,100,21,43.0,32.0,17.0,13.0,7.0,98.0,24.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,6695.0850000139335
6,100,22,38.33333333333333,69.0,45.0,48.0,27.0,83.0,5.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5794.925000052899
6,100,23,70.33333333333333,64.0,13.0,0.0,82.0,46.0,83.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5851.855000015348
6,100,24,38.66666666666666,61.0,45.0,20.0,15.0,72.0,29.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,6190.275000059046
6,100,25,64.0,62.0,73.0,81.0,81.0,68.0,43.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,3723.809999995865
6,100,26,58.0,58.0,18.0,45.0,83.0,19.0,72.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,6283.750000060536
6,100,27,59.33333333333333,53.0,38.0,71.0,79.0,34.0,65.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,3523.614999954589
6,100,28,62.0,61.0,56.0,57.0,73.0,40.0,73.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,7441.959999967366
6,100,29,23.0,14.0,15.0,62.0,55.0,4.0,10.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5864.1500000376245
6,100,30,58.66666666666666,67.0,27.0,67.0,35.0,77.0,64.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5740.379999973811
6,100,31,38.0,49.0,63.0,89.0,7.0,39.0,68.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,10520.15500003472
